,time,lat,lon,t_abs
375494,2019-01-16T24:00:00Z,-22.5,22.5,28.59
375495,2019-01-16T24:00:00Z,-22.5,27.5,26.013334
375496,2019-01-16T24:00:00Z,-22.5,32.5,25.15
375497,2019-01-16T24:00:00Z,-22.5,57.5,26.88
375498,2019-01-16T24:00:00Z,-22.5,112.5,27.66
375499,2019-01-16T24:00:00Z,-22.5,117.5,31.566666
375500,2019-01-16T24:00:00Z,-22.5,122.5,35.19
375501,2019-01-16T24:00:00Z,-22.5,137.5,33.985
375502,2019-01-16T24:00:00Z,-22.5,142.5,32.684998
375503,2019-01-16T24:00:00Z,-22.5,147.5,26.640003
375504,2019-01-16T24:00:00Z,-22.5,152.5,26.710001
375505,2019-01-16T24:00:00Z,-22.5,167.5,25.872
375506,2019-01-16T24:00:00Z,-17.5,-177.5,26.68
375507,2019-01-16T24:00:00Z,-17.5,-172.5,26.66
375508,2019-01-16T24:00:00Z,-17.5,-167.5,26.16
375509,2019-01-16T24:00:00Z,-17.5,-152.5,28.55
375510,2019-01-16T24:00:00Z,-17.5,-72.5,18.305
375511,2019-01-16T24:00:00Z,-17.5,-67.5,19.89
375512,2019-01-16T24:00:00Z,-17.5,-62.5,25.76
375513,2019-01-16T24:00:00Z,-17.5,-57.5,27.29
375514,2019-01-16T24:00:00Z,-17.5,-47.5,25.036667
375515,2019-01-16T24:00:00Z,-17.5,-42.5,24.955
375516,2019-01-16T24:00:00Z,-17.5,-7.5,20.11
375517,2019-01-16T24:00:00Z,-17.5,17.5,27.16
375518,2019-01-16T24:00:00Z,-17.5,27.5,25.96
375519,2019-01-16T24:00:00Z,-17.5,32.5,24.345001
375520,2019-01-16T24:00:00Z,-17.5,37.5,26.44
375521,2019-01-16T24:00:00Z,-17.5,47.5,25.576668
375522,2019-01-16T24:00:00Z,-17.5,122.5,29.993332
375523,2019-01-16T24:00:00Z,-17.5,127.5,31.085
375524,2019-01-16T24:00:00Z,-17.5,132.5,33.135002
375525,2019-01-16T24:00:00Z,-17.5,137.5,31.092499
375526,2019-01-16T24:00:00Z,-17.5,142.5,28.26
375527,2019-01-16T24:00:00Z,-17.5,147.5,26.82125
375528,2019-01-16T24:00:00Z,-17.5,167.5,26.986666
375529,2019-01-16T24:00:00Z,-17.5,177.5,27.3775
375530,2019-01-16T24:00:00Z,-12.5,-177.5,27.76
375531,2019-01-16T24:00:00Z,-12.5,-172.5,28.115
375532,2019-01-16T24:00:00Z,-12.5,-77.5,22.33
375533,2019-01-16T24:00:00Z,-12.5,-72.5,15.19
375534,2019-01-16T24:00:00Z,-12.5,-37.5,28.56
375535,2019-01-16T24:00:00Z,-12.5,47.5,28.53
375536,2019-01-16T24:00:00Z,-12.5,57.5,28.19
375537,2019-01-16T24:00:00Z,-12.5,132.5,28.354998
375538,2019-01-16T24:00:00Z,-12.5,137.5,28.52
375539,2019-01-16T24:00:00Z,-12.5,142.5,27.51
375540,2019-01-16T24:00:00Z,-12.5,177.5,27.8
375541,2019-01-16T24:00:00Z,-7.5,-82.5,27.22
375542,2019-01-16T24:00:00Z,-7.5,-77.5,25.203333
375543,2019-01-16T24:00:00Z,-7.5,-72.5,27.96
375544,2019-01-16T24:00:00Z,-7.5,-67.5,25.28
375545,2019-01-16T24:00:00Z,-7.5,-62.5,25.67
375546,2019-01-16T24:00:00Z,-7.5,-47.5,26.6
375547,2019-01-16T24:00:00Z,-7.5,-42.5,28.425
375548,2019-01-16T24:00:00Z,-7.5,-37.5,27.05
375549,2019-01-16T24:00:00Z,-7.5,-32.5,27.240002
375550,2019-01-16T24:00:00Z,-7.5,37.5,29.0
375551,2019-01-16T24:00:00Z,-7.5,107.5,27.966667
375552,2019-01-16T24:00:00Z,-7.5,112.5,27.685001
375553,2019-01-16T24:00:00Z,-7.5,117.5,27.4075
375554,2019-01-16T24:00:00Z,-7.5,122.5,27.15
375555,2019-01-16T24:00:00Z,-7.5,132.5,27.205
375556,2019-01-16T24:00:00Z,-7.5,157.5,27.81
375557,2019-01-16T24:00:00Z,-7.5,162.5,27.6
375558,2019-01-16T24:00:00Z,-7.5,177.5,29.34
375559,2019-01-16T24:00:00Z,-2.5,-82.5,26.13
375560,2019-01-16T24:00:00Z,-2.5,-77.5,19.225
375561,2019-01-16T24:00:00Z,-2.5,-72.5,25.85
375562,2019-01-16T24:00:00Z,-2.5,-67.5,25.11
375563,2019-01-16T24:00:00Z,-2.5,-62.5,25.5
375564,2019-01-16T24:00:00Z,-2.5,-57.5,26.39
375565,2019-01-16T24:00:00Z,-2.5,-37.5,27.76
375566,2019-01-16T24:00:00Z,-2.5,12.5,27.3
375567,2019-01-16T24:00:00Z,-2.5,32.5,24.18
375568,2019-01-16T24:00:00Z,-2.5,37.5,24.04875
375569,2019-01-16T24:00:00Z,-2.5,57.5,27.25
375570,2019-01-16T24:00:00Z,-2.5,102.5,27.086668
375571,2019-01-16T24:00:00Z,-2.5,107.5,27.11
375572,2019-01-16T24:00:00Z,-2.5,112.5,26.853333
375573,2019-01-16T24:00:00Z,-2.5,117.5,27.436666
375574,2019-01-16T24:00:00Z,-2.5,122.5,28.325
375575,2019-01-16T24:00:00Z,2.5,-77.5,23.365002
375576,2019-01-16T24:00:00Z,2.5,-72.5,13.92
375577,2019-01-16T24:00:00Z,2.5,-62.5,27.88
375578,2019-01-16T24:00:00Z,2.5,-7.5,27.38
375579,2019-01-16T24:00:00Z,2.5,7.5,28.04
375580,2019-01-16T24:00:00Z,2.5,32.5,20.14
375581,2019-01-16T24:00:00Z,2.5,37.5,22.253334
375582,2019-01-16T24:00:00Z,2.5,42.5,31.79
375583,2019-01-16T24:00:00Z,2.5,97.5,26.885
375584,2019-01-16T24:00:00Z,2.5,102.5,27.505
375585,2019-01-16T24:00:00Z,2.5,112.5,27.039999
375586,2019-01-16T24:00:00Z,2.5,117.5,26.7
375587,2019-01-16T24:00:00Z,2.5,122.5,26.470001
375588,2019-01-16T24:00:00Z,2.5,172.5,28.73
375589,2019-01-16T24:00:00Z,7.5,-82.5,26.893333
375590,2019-01-16T24:00:00Z,7.5,-77.5,21.74
375591,2019-01-16T24:00:00Z,7.5,-72.5,24.735
375592,2019-01-16T24:00:00Z,7.5,-57.5,25.53
375593,2019-01-16T24:00:00Z,7.5,-7.5,27.455
375594,2019-01-16T24:00:00Z,7.5,2.5,28.61857
375595,2019-01-16T24:00:00Z,7.5,17.5,27.85
375596,2019-01-16T24:00:00Z,7.5,37.5,17.21
375597,2019-01-16T24:00:00Z,7.5,77.5,26.25
375598,2019-01-16T24:00:00Z,7.5,82.5,22.536667
375599,2019-01-16T24:00:00Z,7.5,97.5,27.524282
375600,2019-01-16T24:00:00Z,7.5,102.5,27.385998
375601,2019-01-16T24:00:00Z,7.5,107.5,27.0
375602,2019-01-16T24:00:00Z,7.5,112.5,27.69
375603,2019-01-16T24:00:00Z,7.5,117.5,27.5
375604,2019-01-16T24:00:00Z,7.5,122.5,27.744999
375605,2019-01-16T24:00:00Z,7.5,127.5,25.567501
375606,2019-01-16T24:00:00Z,7.5,137.5,27.07
375607,2019-01-16T24:00:00Z,7.5,152.5,27.56
375608,2019-01-16T24:00:00Z,7.5,167.5,28.08
375609,2019-01-16T24:00:00Z,12.5,-92.5,23.986666
375610,2019-01-16T24:00:00Z,12.5,-87.5,23.8475
375611,2019-01-16T24:00:00Z,12.5,-77.5,27.05
375612,2019-01-16T24:00:00Z,12.5,-72.5,26.73
375613,2019-01-16T24:00:00Z,12.5,-67.5,25.96
375614,2019-01-16T24:00:00Z,12.5,-62.5,26.872501
375615,2019-01-16T24:00:00Z,12.5,-57.5,25.99
375616,2019-01-16T24:00:00Z,12.5,-17.5,24.8025
375617,2019-01-16T24:00:00Z,12.5,-12.5,26.772501
375618,2019-01-16T24:00:00Z,12.5,-7.5,24.987501
375619,2019-01-16T24:00:00Z,12.5,-2.5,25.060999
375620,2019-01-16T24:00:00Z,12.5,2.5,26.148573
375621,2019-01-16T24:00:00Z,12.5,7.5,24.044
375622,2019-01-16T24:00:00Z,12.5,12.5,22.35
375623,2019-01-16T24:00:00Z,12.5,17.5,24.1
375624,2019-01-16T24:00:00Z,12.5,77.5,25.046
375625,2019-01-16T24:00:00Z,12.5,82.5,25.14
375626,2019-01-16T24:00:00Z,12.5,97.5,26.945002
375627,2019-01-16T24:00:00Z,12.5,102.5,27.244284
375628,2019-01-16T24:00:00Z,12.5,107.5,24.865713
375629,2019-01-16T24:00:00Z,12.5,122.5,26.347141
375630,2019-01-16T24:00:00Z,12.5,127.5,26.03
375631,2019-01-16T24:00:00Z,12.5,142.5,26.305
375632,2019-01-16T24:00:00Z,12.5,147.5,26.32
375633,2019-01-16T24:00:00Z,17.5,-102.5,21.103333
375634,2019-01-16T24:00:00Z,17.5,-97.5,19.363571
375635,2019-01-16T24:00:00Z,17.5,-92.5,19.99
375636,2019-01-16T24:00:00Z,17.5,-87.5,24.337502
375637,2019-01-16T24:00:00Z,17.5,-82.5,26.3
375638,2019-01-16T24:00:00Z,17.5,-77.5,25.310001
375639,2019-01-16T24:00:00Z,17.5,-72.5,26.84
375640,2019-01-16T24:00:00Z,17.5,-67.5,24.960001
375641,2019-01-16T24:00:00Z,17.5,-62.5,25.375
375642,2019-01-16T24:00:00Z,17.5,-22.5,22.06
375643,2019-01-16T24:00:00Z,17.5,-17.5,24.455
375644,2019-01-16T24:00:00Z,17.5,-12.5,24.555
375645,2019-01-16T24:00:00Z,17.5,-7.5,21.73
375646,2019-01-16T24:00:00Z,17.5,7.5,22.07
375647,2019-01-16T24:00:00Z,17.5,12.5,16.24
375648,2019-01-16T24:00:00Z,17.5,42.5,17.55
375649,2019-01-16T24:00:00Z,17.5,52.5,22.28
375650,2019-01-16T24:00:00Z,17.5,57.5,20.46
375651,2019-01-16T24:00:00Z,17.5,72.5,23.096664
375652,2019-01-16T24:00:00Z,17.5,77.5,22.710001
375653,2019-01-16T24:00:00Z,17.5,82.5,22.38
375654,2019-01-16T24:00:00Z,17.5,97.5,23.923332
375655,2019-01-16T24:00:00Z,17.5,102.5,25.378424
375656,2019-01-16T24:00:00Z,17.5,107.5,20.291428
375657,2019-01-16T24:00:00Z,17.5,112.5,23.539999
375658,2019-01-16T24:00:00Z,17.5,117.5,26.64
375659,2019-01-16T24:00:00Z,17.5,122.5,24.05
375660,2019-01-16T24:00:00Z,22.5,-157.5,22.2825
375661,2019-01-16T24:00:00Z,22.5,-112.5,21.0
375662,2019-01-16T24:00:00Z,22.5,-107.5,21.3925
375663,2019-01-16T24:00:00Z,22.5,-102.5,15.04125
375664,2019-01-16T24:00:00Z,22.5,-97.5,18.707144
375665,2019-01-16T24:00:00Z,22.5,-87.5,23.340002
375666,2019-01-16T24:00:00Z,22.5,-82.5,21.213333
375667,2019-01-16T24:00:00Z,22.5,-77.5,23.375
375668,2019-01-16T24:00:00Z,22.5,-17.5,18.71
375669,2019-01-16T24:00:00Z,22.5,7.5,10.18
375670,2019-01-16T24:00:00Z,22.5,37.5,22.386667
375671,2019-01-16T24:00:00Z,22.5,42.5,18.69
375672,2019-01-16T24:00:00Z,22.5,47.5,17.18
375673,2019-01-16T24:00:00Z,22.5,52.5,21.51
375674,2019-01-16T24:00:00Z,22.5,57.5,20.454285
375675,2019-01-16T24:00:00Z,22.5,67.5,19.95
375676,2019-01-16T24:00:00Z,22.5,72.5,20.536667
375677,2019-01-16T24:00:00Z,22.5,77.5,18.244
375678,2019-01-16T24:00:00Z,22.5,82.5,15.73
375679,2019-01-16T24:00:00Z,22.5,87.5,19.755001
375680,2019-01-16T24:00:00Z,22.5,97.5,12.923333
375681,2019-01-16T24:00:00Z,22.5,102.5,15.224001
375682,2019-01-16T24:00:00Z,22.5,107.5,14.342856
375683,2019-01-16T24:00:00Z,22.5,112.5,14.610624
375684,2019-01-16T24:00:00Z,22.5,117.5,15.194
375685,2019-01-16T24:00:00Z,22.5,122.5,20.399998
375686,2019-01-16T24:00:00Z,22.5,127.5,19.75
375687,2019-01-16T24:00:00Z,22.5,142.5,20.29
375688,2019-01-16T24:00:00Z,22.5,152.5,22.09
375689,2019-01-16T24:00:00Z,27.5,-112.5,18.643332
375690,2019-01-16T24:00:00Z,27.5,-107.5,13.610001
375691,2019-01-16T24:00:00Z,27.5,-102.5,13.171428
375692,2019-01-16T24:00:00Z,27.5,-97.5,13.096843
375693,2019-01-16T24:00:00Z,27.5,-92.5,11.905
375694,2019-01-16T24:00:00Z,27.5,-87.5,11.95
375695,2019-01-16T24:00:00Z,27.5,-82.5,16.576921
375696,2019-01-16T24:00:00Z,27.5,-77.5,20.65
375697,2019-01-16T24:00:00Z,27.5,-17.5,17.071665
375698,2019-01-16T24:00:00Z,27.5,-12.5,16.619999
375699,2019-01-16T24:00:00Z,27.5,2.5,12.24
375700,2019-01-16T24:00:00Z,27.5,7.5,10.6
375701,2019-01-16T24:00:00Z,27.5,27.5,11.5
375702,2019-01-16T24:00:00Z,27.5,32.5,14.56625
375703,2019-01-16T24:00:00Z,27.5,37.5,16.035
375704,2019-01-16T24:00:00Z,27.5,42.5,12.705
375705,2019-01-16T24:00:00Z,27.5,47.5,15.453334
375706,2019-01-16T24:00:00Z,27.5,52.5,15.651666
375707,2019-01-16T24:00:00Z,27.5,57.5,16.897501
375708,2019-01-16T24:00:00Z,27.5,62.5,17.056
375709,2019-01-16T24:00:00Z,27.5,67.5,16.675
375710,2019-01-16T24:00:00Z,27.5,72.5,15.955
375711,2019-01-16T24:00:00Z,27.5,77.5,13.856
375712,2019-01-16T24:00:00Z,27.5,82.5,14.96
375713,2019-01-16T24:00:00Z,27.5,87.5,-9.68
375714,2019-01-16T24:00:00Z,27.5,92.5,-2.0133333
375715,2019-01-16T24:00:00Z,27.5,97.5,-1.19
375716,2019-01-16T24:00:00Z,27.5,102.5,6.4192853
375717,2019-01-16T24:00:00Z,27.5,107.5,6.25
375718,2019-01-16T24:00:00Z,27.5,112.5,5.7400002
375719,2019-01-16T24:00:00Z,27.5,117.5,9.053531
375720,2019-01-16T24:00:00Z,27.5,122.5,13.2125
375721,2019-01-16T24:00:00Z,27.5,127.5,17.195713
375722,2019-01-16T24:00:00Z,27.5,132.5,18.5
375723,2019-01-16T24:00:00Z,27.5,142.5,18.56
375724,2019-01-16T24:00:00Z,32.5,-117.5,12.036251
375725,2019-01-16T24:00:00Z,32.5,-112.5,10.916001
375726,2019-01-16T24:00:00Z,32.5,-107.5,5.617778
375727,2019-01-16T24:00:00Z,32.5,-102.5,6.0328574
375728,2019-01-16T24:00:00Z,32.5,-97.5,7.5944433
375729,2019-01-16T24:00:00Z,32.5,-92.5,7.950384
375730,2019-01-16T24:00:00Z,32.5,-87.5,9.253872
375731,2019-01-16T24:00:00Z,32.5,-82.5,9.565429
375732,2019-01-16T24:00:00Z,32.5,-77.5,8.521428
375733,2019-01-16T24:00:00Z,32.5,-62.5,18.61
375734,2019-01-16T24:00:00Z,32.5,-17.5,16.523333
375735,2019-01-16T24:00:00Z,32.5,-7.5,11.931111
375736,2019-01-16T24:00:00Z,32.5,-2.5,9.13625
375737,2019-01-16T24:00:00Z,32.5,2.5,7.1200004
375738,2019-01-16T24:00:00Z,32.5,7.5,10.411249
375739,2019-01-16T24:00:00Z,32.5,12.5,11.22
375740,2019-01-16T24:00:00Z,32.5,27.5,12.400001
375741,2019-01-16T24:00:00Z,32.5,32.5,12.910001
375742,2019-01-16T24:00:00Z,32.5,37.5,9.663
375743,2019-01-16T24:00:00Z,32.5,47.5,7.2666664
375744,2019-01-16T24:00:00Z,32.5,52.5,5.7840004
375745,2019-01-16T24:00:00Z,32.5,57.5,8.208
375746,2019-01-16T24:00:00Z,32.5,62.5,11.85
375747,2019-01-16T24:00:00Z,32.5,67.5,7.31
375748,2019-01-16T24:00:00Z,32.5,72.5,9.641666
375749,2019-01-16T24:00:00Z,32.5,77.5,12.445
375750,2019-01-16T24:00:00Z,32.5,82.5,-12.6
375751,2019-01-16T24:00:00Z,32.5,87.5,-10.04
375752,2019-01-16T24:00:00Z,32.5,92.5,-11.066667
375753,2019-01-16T24:00:00Z,32.5,97.5,-6.9212494
375754,2019-01-16T24:00:00Z,32.5,102.5,-1.5141667
375755,2019-01-16T24:00:00Z,32.5,107.5,5.2450004
375756,2019-01-16T24:00:00Z,32.5,112.5,2.175
375757,2019-01-16T24:00:00Z,32.5,117.5,2.889
375758,2019-01-16T24:00:00Z,32.5,122.5,5.9157143
375759,2019-01-16T24:00:00Z,32.5,127.5,6.194285
375760,2019-01-16T24:00:00Z,32.5,132.5,7.437142
375761,2019-01-16T24:00:00Z,32.5,137.5,7.2690907
375762,2019-01-16T24:00:00Z,37.5,-122.5,9.809524
375763,2019-01-16T24:00:00Z,37.5,-117.5,7.687856
375764,2019-01-16T24:00:00Z,37.5,-112.5,-0.74090916
375765,2019-01-16T24:00:00Z,37.5,-107.5,-3.8578572
375766,2019-01-16T24:00:00Z,37.5,-102.5,0.45944446
375767,2019-01-16T24:00:00Z,37.5,-97.5,0.754
375768,2019-01-16T24:00:00Z,37.5,-92.5,0.57999986
375769,2019-01-16T24:00:00Z,37.5,-87.5,1.3366663
375770,2019-01-16T24:00:00Z,37.5,-82.5,1.0568571
375771,2019-01-16T24:00:00Z,37.5,-77.5,3.5879252
375772,2019-01-16T24:00:00Z,37.5,-72.5,1.3733333
375773,2019-01-16T24:00:00Z,37.5,-32.5,16.1
375774,2019-01-16T24:00:00Z,37.5,-27.5,15.772
375775,2019-01-16T24:00:00Z,37.5,-7.5,10.196522
375776,2019-01-16T24:00:00Z,37.5,-2.5,9.456667
375777,2019-01-16T24:00:00Z,37.5,2.5,9.202223
375778,2019-01-16T24:00:00Z,37.5,7.5,8.511177
375779,2019-01-16T24:00:00Z,37.5,12.5,11.246364
375780,2019-01-16T24:00:00Z,37.5,17.5,7.8333335
375781,2019-01-16T24:00:00Z,37.5,22.5,8.069375
375782,2019-01-16T24:00:00Z,37.5,27.5,9.328333
375783,2019-01-16T24:00:00Z,37.5,32.5,4.3342857
375784,2019-01-16T24:00:00Z,37.5,37.5,5.683846
375785,2019-01-16T24:00:00Z,37.5,42.5,0.40666667
375786,2019-01-16T24:00:00Z,37.5,47.5,2.8030765
375787,2019-01-16T24:00:00Z,37.5,52.5,7.121001
375788,2019-01-16T24:00:00Z,37.5,57.5,5.2619996
375789,2019-01-16T24:00:00Z,37.5,62.5,7.71625
375790,2019-01-16T24:00:00Z,37.5,67.5,7.2099996
375791,2019-01-16T24:00:00Z,37.5,72.5,-9.92
375792,2019-01-16T24:00:00Z,37.5,77.5,-5.076
375793,2019-01-16T24:00:00Z,37.5,87.5,-7.5
375794,2019-01-16T24:00:00Z,37.5,92.5,-12.0725
375795,2019-01-16T24:00:00Z,37.5,97.5,-10.545
375796,2019-01-16T24:00:00Z,37.5,102.5,-9.4366665
375797,2019-01-16T24:00:00Z,37.5,107.5,-6.2309093
375798,2019-01-16T24:00:00Z,37.5,112.5,-3.586154
375799,2019-01-16T24:00:00Z,37.5,117.5,-0.80941176
375800,2019-01-16T24:00:00Z,37.5,122.5,-0.11750001
375801,2019-01-16T24:00:00Z,37.5,127.5,-1.1100001
375802,2019-01-16T24:00:00Z,37.5,132.5,5.02
375803,2019-01-16T24:00:00Z,37.5,137.5,3.4317944
375804,2019-01-16T24:00:00Z,37.5,142.5,1.8680952
375805,2019-01-16T24:00:00Z,42.5,-122.5,6.049999
375806,2019-01-16T24:00:00Z,42.5,-117.5,-0.030000018
375807,2019-01-16T24:00:00Z,42.5,-112.5,-4.9494123
375808,2019-01-16T24:00:00Z,42.5,-107.5,-5.895385
375809,2019-01-16T24:00:00Z,42.5,-102.5,-2.596111
375810,2019-01-16T24:00:00Z,42.5,-97.5,-6.0387177
375811,2019-01-16T24:00:00Z,42.5,-92.5,-7.865509
375812,2019-01-16T24:00:00Z,42.5,-87.5,-6.6010633
375813,2019-01-16T24:00:00Z,42.5,-82.5,-4.500931
375814,2019-01-16T24:00:00Z,42.5,-77.5,-4.1452494
375815,2019-01-16T24:00:00Z,42.5,-72.5,-3.5581255
375816,2019-01-16T24:00:00Z,42.5,-67.5,-5.46625
375817,2019-01-16T24:00:00Z,42.5,-62.5,-4.285
375818,2019-01-16T24:00:00Z,42.5,-7.5,6.6650004
375819,2019-01-16T24:00:00Z,42.5,-2.5,5.4025793
375820,2019-01-16T24:00:00Z,42.5,2.5,4.837857
375821,2019-01-16T24:00:00Z,42.5,7.5,6.8423085
375822,2019-01-16T24:00:00Z,42.5,12.5,4.3114285
375823,2019-01-16T24:00:00Z,42.5,17.5,3.8493748
375824,2019-01-16T24:00:00Z,42.5,22.5,-1.0672975
375825,2019-01-16T24:00:00Z,42.5,27.5,2.71
375826,2019-01-16T24:00:00Z,42.5,32.5,3.152
375827,2019-01-16T24:00:00Z,42.5,37.5,7.5
375828,2019-01-16T24:00:00Z,42.5,42.5,1.6211112
375829,2019-01-16T24:00:00Z,42.5,47.5,3.6575
375830,2019-01-16T24:00:00Z,42.5,52.5,3.4474998
375831,2019-01-16T24:00:00Z,42.5,57.5,0.74500006
375832,2019-01-16T24:00:00Z,42.5,62.5,2.26
375833,2019-01-16T24:00:00Z,42.5,67.5,3.0700002
375834,2019-01-16T24:00:00Z,42.5,72.5,0.53
375835,2019-01-16T24:00:00Z,42.5,77.5,-6.8100004
375836,2019-01-16T24:00:00Z,42.5,82.5,-11.428333
375837,2019-01-16T24:00:00Z,42.5,87.5,-10.545715
375838,2019-01-16T24:00:00Z,42.5,92.5,-8.803333
375839,2019-01-16T24:00:00Z,42.5,97.5,-12.67
375840,2019-01-16T24:00:00Z,42.5,102.5,-10.376667
375841,2019-01-16T24:00:00Z,42.5,107.5,-10.786667
375842,2019-01-16T24:00:00Z,42.5,112.5,-12.221665
375843,2019-01-16T24:00:00Z,42.5,117.5,-9.122308
375844,2019-01-16T24:00:00Z,42.5,122.5,-7.3018746
375845,2019-01-16T24:00:00Z,42.5,127.5,-9.569413
375846,2019-01-16T24:00:00Z,42.5,132.5,-9.012222
375847,2019-01-16T24:00:00Z,42.5,137.5,-3.9950001
375848,2019-01-16T24:00:00Z,42.5,142.5,-3.6930768
375849,2019-01-16T24:00:00Z,42.5,147.5,-4.105
375850,2019-01-16T24:00:00Z,47.5,-127.5,5.8233333
375851,2019-01-16T24:00:00Z,47.5,-122.5,4.68825
375852,2019-01-16T24:00:00Z,47.5,-117.5,0.32
375853,2019-01-16T24:00:00Z,47.5,-112.5,-3.3352377
375854,2019-01-16T24:00:00Z,47.5,-107.5,-5.602308
375855,2019-01-16T24:00:00Z,47.5,-102.5,-9.536428
375856,2019-01-16T24:00:00Z,47.5,-97.5,-15.663749
375857,2019-01-16T24:00:00Z,47.5,-92.5,-14.100857
375858,2019-01-16T24:00:00Z,47.5,-87.5,-11.989
375859,2019-01-16T24:00:00Z,47.5,-82.5,-13.916154
375860,2019-01-16T24:00:00Z,47.5,-77.5,-16.278887
375861,2019-01-16T24:00:00Z,47.5,-72.5,-13.4848385
375862,2019-01-16T24:00:00Z,47.5,-67.5,-10.309444
375863,2019-01-16T24:00:00Z,47.5,-62.5,-6.8058333
375864,2019-01-16T24:00:00Z,47.5,-57.5,-4.8900003
375865,2019-01-16T24:00:00Z,47.5,-52.5,-5.1000004
375866,2019-01-16T24:00:00Z,47.5,-7.5,8.6
375867,2019-01-16T24:00:00Z,47.5,-2.5,6.247391
375868,2019-01-16T24:00:00Z,47.5,2.5,3.4174354
375869,2019-01-16T24:00:00Z,47.5,7.5,-1.171414
375870,2019-01-16T24:00:00Z,47.5,12.5,-2.321235
375871,2019-01-16T24:00:00Z,47.5,17.5,-1.3160002
375872,2019-01-16T24:00:00Z,47.5,22.5,-2.400256
375873,2019-01-16T24:00:00Z,47.5,27.5,-3.4105556
375874,2019-01-16T24:00:00Z,47.5,32.5,-3.287272
375875,2019-01-16T24:00:00Z,47.5,37.5,-0.04374993
375876,2019-01-16T24:00:00Z,47.5,42.5,-2.4566667
375877,2019-01-16T24:00:00Z,47.5,47.5,-5.604
375878,2019-01-16T24:00:00Z,47.5,52.5,-8.453334
375879,2019-01-16T24:00:00Z,47.5,57.5,-8.346666
375880,2019-01-16T24:00:00Z,47.5,62.5,-8.0875
375881,2019-01-16T24:00:00Z,47.5,67.5,-10.746667
375882,2019-01-16T24:00:00Z,47.5,72.5,-12.306666
375883,2019-01-16T24:00:00Z,47.5,77.5,-11.75
375884,2019-01-16T24:00:00Z,47.5,82.5,-14.419999
375885,2019-01-16T24:00:00Z,47.5,87.5,-14.806
375886,2019-01-16T24:00:00Z,47.5,92.5,-24.435
375887,2019-01-16T24:00:00Z,47.5,97.5,-26.810001
375888,2019-01-16T24:00:00Z,47.5,102.5,-17.781
375889,2019-01-16T24:00:00Z,47.5,107.5,-19.2025
375890,2019-01-16T24:00:00Z,47.5,112.5,-16.154285
375891,2019-01-16T24:00:00Z,47.5,117.5,-16.846666
375892,2019-01-16T24:00:00Z,47.5,122.5,-13.686
375893,2019-01-16T24:00:00Z,47.5,127.5,-15.541112
375894,2019-01-16T24:00:00Z,47.5,132.5,-16.714285
375895,2019-01-16T24:00:00Z,47.5,137.5,-15.858749
375896,2019-01-16T24:00:00Z,47.5,142.5,-11.406
375897,2019-01-16T24:00:00Z,52.5,-177.5,0.99
375898,2019-01-16T24:00:00Z,52.5,-167.5,2.39
375899,2019-01-16T24:00:00Z,52.5,-132.5,5.2233334
375900,2019-01-16T24:00:00Z,52.5,-127.5,1.4519999
375901,2019-01-16T24:00:00Z,52.5,-122.5,-3.0749998
375902,2019-01-16T24:00:00Z,52.5,-117.5,-5.2953844
375903,2019-01-16T24:00:00Z,52.5,-112.5,-7.879
375904,2019-01-16T24:00:00Z,52.5,-107.5,-12.76
375905,2019-01-16T24:00:00Z,52.5,-102.5,-17.253637
375906,2019-01-16T24:00:00Z,52.5,-97.5,-19.245714
375907,2019-01-16T24:00:00Z,52.5,-92.5,-19.933334
375908,2019-01-16T24:00:00Z,52.5,-87.5,-25.73
375909,2019-01-16T24:00:00Z,52.5,-77.5,-22.67
375910,2019-01-16T24:00:00Z,52.5,-72.5,-21.576666
375911,2019-01-16T24:00:00Z,52.5,-67.5,-19.12
375912,2019-01-16T24:00:00Z,52.5,-62.5,-12.885
375913,2019-01-16T24:00:00Z,52.5,-57.5,-11.643333
375914,2019-01-16T24:00:00Z,52.5,-12.5,8.42
375915,2019-01-16T24:00:00Z,52.5,-7.5,5.878124
375916,2019-01-16T24:00:00Z,52.5,-2.5,4.3374996
375917,2019-01-16T24:00:00Z,52.5,2.5,3.9765217
375918,2019-01-16T24:00:00Z,52.5,7.5,2.1936738
375919,2019-01-16T24:00:00Z,52.5,12.5,0.42291668
375920,2019-01-16T24:00:00Z,52.5,17.5,-0.92750007
375921,2019-01-16T24:00:00Z,52.5,22.5,-2.9769566
375922,2019-01-16T24:00:00Z,52.5,27.5,-4.78
375923,2019-01-16T24:00:00Z,52.5,32.5,-5.8728566
375924,2019-01-16T24:00:00Z,52.5,37.5,-7.508889
375925,2019-01-16T24:00:00Z,52.5,42.5,-8.590001
375926,2019-01-16T24:00:00Z,52.5,47.5,-10.654286
375927,2019-01-16T24:00:00Z,52.5,52.5,-11.8220005
375928,2019-01-16T24:00:00Z,52.5,57.5,-13.615714
375929,2019-01-16T24:00:00Z,52.5,62.5,-15.87
375930,2019-01-16T24:00:00Z,52.5,67.5,-14.871111
375931,2019-01-16T24:00:00Z,52.5,72.5,-15.791667
375932,2019-01-16T24:00:00Z,52.5,77.5,-16.605715
375933,2019-01-16T24:00:00Z,52.5,82.5,-15.227693
375934,2019-01-16T24:00:00Z,52.5,87.5,-17.636002
375935,2019-01-16T24:00:00Z,52.5,92.5,-19.607998
