date,lat,lon,t_abs
2018-11-16,42.5,-97.5,-0.43948716
2018-11-16,42.5,-92.5,-1.084
2018-11-16,42.5,-87.5,0.5893617
2018-11-16,42.5,-82.5,2.168182
2018-11-16,42.5,-77.5,2.7143903
2018-11-16,42.5,-72.5,3.3185942
2018-11-16,42.5,-67.5,2.243333
2018-11-16,42.5,-62.5,3.03
2018-11-16,42.5,-7.5,9.964285
2018-11-16,42.5,-2.5,9.825163
2018-11-16,42.5,2.5,10.474645
2018-11-16,42.5,7.5,12.598078
2018-11-16,42.5,12.5,11.451785
2018-11-16,42.5,17.5,11.776764
2018-11-16,42.5,22.5,6.6654053
2018-11-16,42.5,27.5,8.239375
2018-11-16,42.5,32.5,8.358
2018-11-16,42.5,37.5,12.4375
2018-11-16,42.5,42.5,5.9875
2018-11-16,42.5,47.5,7.665
2018-11-16,42.5,52.5,6.1425
2018-11-16,42.5,57.5,1.4783335
2018-11-16,42.5,62.5,2.085
2018-11-16,42.5,67.5,3.863333
2018-11-16,42.5,72.5,2.3663638
2018-11-16,42.5,77.5,-1.0699999
2018-11-16,42.5,82.5,-2.4266667
2018-11-16,42.5,87.5,-1.3342857
2018-11-16,42.5,92.5,0.46
2018-11-16,42.5,97.5,-2.155
2018-11-16,42.5,102.5,-0.34
2018-11-16,42.5,107.5,-1.6899999
2018-11-16,42.5,112.5,-3.4772727
2018-11-16,42.5,117.5,-1.8484614
2018-11-16,42.5,122.5,1.26625
2018-11-16,42.5,127.5,-0.2752941
2018-11-16,42.5,132.5,-0.07777778
2018-11-16,42.5,137.5,4.555
2018-11-16,42.5,142.5,5.9096303
2018-11-16,42.5,147.5,6.075
2018-11-16,47.5,-127.5,7.66
2018-11-16,47.5,-122.5,7.3204865
2018-11-16,47.5,-117.5,3.2095006
2018-11-16,47.5,-112.5,-0.25000003
2018-11-16,47.5,-107.5,-1.9592305
2018-11-16,47.5,-102.5,-3.1278574
2018-11-16,47.5,-97.5,-6.0836
2018-11-16,47.5,-92.5,-4.95
2018-11-16,47.5,-87.5,-3.1639998
2018-11-16,47.5,-82.5,-3.0728571
2018-11-16,47.5,-77.5,-4.3255553
2018-11-16,47.5,-72.5,-2.9409375
2018-11-16,47.5,-67.5,-1.4322222
2018-11-16,47.5,-62.5,1.1253334
2018-11-16,47.5,-57.5,0.75500005
2018-11-16,47.5,-52.5,0.185
2018-11-16,47.5,-7.5,11.030001
2018-11-16,47.5,-2.5,9.41875
2018-11-16,47.5,2.5,7.757105
2018-11-16,47.5,7.5,5.064546
2018-11-16,47.5,12.5,4.762439
2018-11-16,47.5,17.5,5.623555
2018-11-16,47.5,22.5,5.9053836
2018-11-16,47.5,27.5,2.4255557
2018-11-16,47.5,32.5,1.2627273
2018-11-16,47.5,37.5,2.43875
2018-11-16,47.5,42.5,0.40555558
2018-11-16,47.5,47.5,-0.051999997
2018-11-16,47.5,52.5,-1.6066667
2018-11-16,47.5,57.5,-3.4366665
2018-11-16,47.5,62.5,-2.6675
2018-11-16,47.5,67.5,-5.0733333
2018-11-16,47.5,72.5,-7.716667
2018-11-16,47.5,77.5,-4.88
2018-11-16,47.5,82.5,-7.1266665
2018-11-16,47.5,87.5,-7.1060004
2018-11-16,47.5,92.5,-9.446667
2018-11-16,47.5,97.5,-15.039999
2018-11-16,47.5,102.5,-9.532001
2018-11-16,47.5,107.5,-9.82
2018-11-16,47.5,112.5,-8.695714
2018-11-16,47.5,117.5,-8.466667
2018-11-16,47.5,122.5,-5.1840005
2018-11-16,47.5,127.5,-5.7699995
2018-11-16,47.5,132.5,-6.015713
2018-11-16,47.5,137.5,-4.7850003
2018-11-16,47.5,142.5,-0.9079999
2018-11-16,52.5,-177.5,4.37
2018-11-16,52.5,-167.5,5.38
2018-11-16,52.5,-132.5,7.9533334
2018-11-16,52.5,-127.5,4.368
2018-11-16,52.5,-122.5,1.3566667
2018-11-16,52.5,-117.5,-1.3923078
2018-11-16,52.5,-112.5,-3.3665001
2018-11-16,52.5,-107.5,-6.3023076
2018-11-16,52.5,-102.5,-8.571818
2018-11-16,52.5,-97.5,-8.112857
2018-11-16,52.5,-92.5,-8.936667
2018-11-16,52.5,-87.5,-9.97
2018-11-16,52.5,-77.5,-6.88
2018-11-16,52.5,-72.5,-7.58
2018-11-16,52.5,-67.5,-8.513333
2018-11-16,52.5,-62.5,-3.73
2018-11-16,52.5,-57.5,-1.9266666
2018-11-16,52.5,-12.5,9.72
2018-11-16,52.5,-7.5,8.070625
2018-11-16,52.5,-2.5,8.155375
2018-11-16,52.5,2.5,7.9197817
2018-11-16,52.5,7.5,6.3832664
2018-11-16,52.5,12.5,4.8224998
2018-11-16,52.5,17.5,4.6921215
2018-11-16,52.5,22.5,3.5560873
2018-11-16,52.5,27.5,1.1057144
2018-11-16,52.5,32.5,-0.9842858
2018-11-16,52.5,37.5,-2.0762498
2018-11-16,52.5,42.5,-2.7059999
2018-11-16,52.5,47.5,-3.2385714
2018-11-16,52.5,52.5,-3.75
2018-11-16,52.5,57.5,-5.202857
2018-11-16,52.5,62.5,-4.925
2018-11-16,52.5,67.5,-5.795555
2018-11-16,52.5,72.5,-6.59
2018-11-16,52.5,77.5,-6.2785716
2018-11-16,52.5,82.5,-7.122308
2018-11-16,52.5,87.5,-8.82
2018-11-16,52.5,92.5,-7.588
2018-11-16,52.5,97.5,-14.745
2018-11-16,52.5,102.5,-11.284286
2018-11-16,52.5,107.5,-11.511666
2018-11-16,52.5,112.5,-12.646251
2018-11-16,52.5,117.5,-13.624285
2018-11-16,52.5,122.5,-16.504
2018-11-16,52.5,127.5,-12.575
2018-11-16,52.5,132.5,-12.548332
2018-11-16,52.5,137.5,-9.423333
2018-11-16,52.5,142.5,-3.9766667
2018-11-16,52.5,157.5,0.002500045
2018-11-16,57.5,-172.5,2.35
2018-11-16,57.5,-167.5,3.36
2018-11-16,57.5,-162.5,3.305
2018-11-16,57.5,-157.5,1.6100001
2018-11-16,57.5,-152.5,2.2925
2018-11-16,57.5,-137.5,3.5716667
2018-11-16,57.5,-132.5,4.306667
2018-11-16,57.5,-127.5,3.22
2018-11-16,57.5,-122.5,-2.6675
2018-11-16,57.5,-117.5,-5.9533334
2018-11-16,57.5,-112.5,-8.1275
2018-11-16,57.5,-107.5,-12.022501
2018-11-16,57.5,-102.5,-14.68
2018-11-16,57.5,-97.5,-14.67
2018-11-16,57.5,-92.5,-15.049999
2018-11-16,57.5,-77.5,-9.46
2018-11-16,57.5,-67.5,-9.89
2018-11-16,57.5,-47.5,1.19
2018-11-16,57.5,-7.5,8.432857
2018-11-16,57.5,-2.5,7.0341935
2018-11-16,57.5,2.5,8.3133335
2018-11-16,57.5,7.5,5.8170004
2018-11-16,57.5,12.5,5.131952
2018-11-16,57.5,17.5,4.488182
2018-11-16,57.5,22.5,3.8257897
2018-11-16,57.5,27.5,2.0171428
2018-11-16,57.5,32.5,-0.6085714
2018-11-16,57.5,37.5,-1.2411112
2018-11-16,57.5,42.5,-2.4157145
2018-11-16,57.5,47.5,-2.9511113
2018-11-16,57.5,52.5,-4.4083333
2018-11-16,57.5,57.5,-5.12
2018-11-16,57.5,62.5,-6.67625
2018-11-16,57.5,67.5,-7.4975
2018-11-16,57.5,72.5,-8.410001
2018-11-16,57.5,77.5,-9.93625
2018-11-16,57.5,82.5,-10.89889
2018-11-16,57.5,87.5,-10.502858
2018-11-16,57.5,92.5,-10.185714
2018-11-16,57.5,97.5,-10.635
2018-11-16,57.5,102.5,-10.545
2018-11-16,57.5,107.5,-13.2275
2018-11-16,57.5,112.5,-17.993334
2018-11-16,57.5,117.5,-22.59
2018-11-16,57.5,122.5,-20.895
2018-11-16,57.5,127.5,-19.71
2018-11-16,57.5,132.5,-22.23
2018-11-16,57.5,137.5,-16.486666
2018-11-16,57.5,142.5,-10.02
2018-11-16,57.5,152.5,-11.68
2018-11-16,57.5,162.5,-3.45
2018-11-16,57.5,167.5,1.46
2018-11-16,62.5,-172.5,-0.48
2018-11-16,62.5,-167.5,-2.4866667
2018-11-16,62.5,-162.5,-5.18
2018-11-16,62.5,-157.5,-6.875
2018-11-16,62.5,-152.5,-1.305
2018-11-16,62.5,-147.5,-4.512222
2018-11-16,62.5,-137.5,-9.524
2018-11-16,62.5,-132.5,-8.325
2018-11-16,62.5,-127.5,-13.945
2018-11-16,62.5,-122.5,-13.27
2018-11-16,62.5,-117.5,-12.173333
2018-11-16,62.5,-112.5,-11.693334
2018-11-16,62.5,-107.5,-14.95
2018-11-16,62.5,-92.5,-21.35
2018-11-16,62.5,-82.5,-16.68
2018-11-16,62.5,-67.5,-12.99
2018-11-16,62.5,-52.5,-2.395
2018-11-16,62.5,-47.5,-0.29000005
2018-11-16,62.5,-42.5,-0.19999997
2018-11-16,62.5,-22.5,3.8433335
2018-11-16,62.5,-17.5,-2.09
2018-11-16,62.5,-7.5,7.195
2018-11-16,62.5,-2.5,8.13
2018-11-16,62.5,2.5,8.565001
2018-11-16,62.5,7.5,5.313685
2018-11-16,62.5,12.5,0.60437506
2018-11-16,62.5,17.5,1.1225
2018-11-16,62.5,22.5,1.876
2018-11-16,62.5,27.5,1.8357143
2018-11-16,62.5,32.5,0.544
2018-11-16,62.5,37.5,-0.72333336
2018-11-16,62.5,42.5,-1.8950001
2018-11-16,62.5,47.5,-4.3566666
2018-11-16,62.5,52.5,-6.182
2018-11-16,62.5,57.5,-7.44
2018-11-16,62.5,62.5,-11.556
2018-11-16,62.5,67.5,-13.413333
2018-11-16,62.5,72.5,-14.06
2018-11-16,62.5,77.5,-14.766666
2018-11-16,62.5,82.5,-15.77
2018-11-16,62.5,87.5,-16.373335
2018-11-16,62.5,92.5,-16.09
2018-11-16,62.5,102.5,-24.59
2018-11-16,62.5,107.5,-21.18
2018-11-16,62.5,112.5,-22.116669
2018-11-16,62.5,117.5,-24.125
2018-11-16,62.5,122.5,-23.225
2018-11-16,62.5,127.5,-24.102
2018-11-16,62.5,132.5,-23.293335
2018-11-16,62.5,137.5,-28.41
2018-11-16,62.5,142.5,-20.89
2018-11-16,62.5,152.5,-26.27
2018-11-16,62.5,167.5,-8.15
2018-11-16,62.5,172.5,-21.13
2018-11-16,62.5,177.5,-13.43
2018-11-16,67.5,-177.5,-6.26
2018-11-16,67.5,-167.5,-5.4624996
2018-11-16,67.5,-162.5,-7.78
2018-11-16,67.5,-152.5,-11.05
2018-11-16,67.5,-142.5,-17.51
2018-11-16,67.5,-137.5,-15.1525
2018-11-16,67.5,-132.5,-16.029999
2018-11-16,67.5,-127.5,-15.645
2018-11-16,67.5,-122.5,-13.92
2018-11-16,67.5,-117.5,-17.13
2018-11-16,67.5,-107.5,-23.4
2018-11-16,67.5,-97.5,-23.76
2018-11-16,67.5,-92.5,-23.73
2018-11-16,67.5,-82.5,-22.37
2018-11-16,67.5,-67.5,-10.99
2018-11-16,67.5,-52.5,-6.263334
2018-11-16,67.5,-37.5,-1.37
2018-11-16,67.5,-32.5,-2.58
2018-11-16,67.5,-22.5,2.66
2018-11-16,67.5,-17.5,1.7950001
2018-11-16,67.5,-12.5,2.6
2018-11-16,67.5,7.5,7.36
2018-11-16,67.5,12.5,5.8590913
2018-11-16,67.5,17.5,1.1069231
2018-11-16,67.5,22.5,-0.032352965
2018-11-16,67.5,27.5,-0.63000005
2018-11-16,67.5,32.5,-0.3425
2018-11-16,67.5,37.5,-0.50600004
2018-11-16,67.5,42.5,-1.2066666
2018-11-16,67.5,47.5,-3.95
2018-11-16,67.5,52.5,-8.135
2018-11-16,67.5,57.5,-9.97
2018-11-16,67.5,62.5,-10.916667
2018-11-16,67.5,67.5,-12.485001
2018-11-16,67.5,77.5,-17.34
2018-11-16,67.5,87.5,-19.79
2018-11-16,67.5,112.5,-28.89
2018-11-16,67.5,122.5,-26.835
2018-11-16,67.5,132.5,-31.06
2018-11-16,67.5,152.5,-25.24
2018-11-16,67.5,162.5,-23.97
2018-11-16,67.5,167.5,-26.93
2018-11-16,72.5,-177.5,-9.02
2018-11-16,72.5,-157.5,-12.67
2018-11-16,72.5,-147.5,-14.19
2018-11-16,72.5,-142.5,-14.32
2018-11-16,72.5,-117.5,-17.98
2018-11-16,72.5,-92.5,-23.35
2018-11-16,72.5,-77.5,-25.41
2018-11-16,72.5,-67.5,-19.64
2018-11-16,72.5,-57.5,-10.575
2018-11-16,72.5,-52.5,-5.25
2018-11-16,72.5,-37.5,-34.18
2018-11-16,72.5,-22.5,-8.425
2018-11-16,72.5,-7.5,0.74
2018-11-16,72.5,17.5,2.5149999
2018-11-16,72.5,22.5,3.22
2018-11-16,72.5,27.5,2.48
2018-11-16,72.5,32.5,2.25
2018-11-16,72.5,52.5,-5.87
2018-11-16,72.5,72.5,-12.32
2018-11-16,72.5,82.5,-16.26
2018-11-16,72.5,102.5,-24.15
2018-11-16,72.5,112.5,-31.96
2018-11-16,72.5,127.5,-23.04
2018-11-16,72.5,137.5,-24.44
2018-11-16,72.5,147.5,-22.68
2018-11-16,77.5,-117.5,-24.38
2018-11-16,77.5,-17.5,-15.94
2018-11-16,77.5,12.5,-3.9499998
2018-11-16,77.5,17.5,-3.01
2018-11-16,77.5,27.5,-1.47
2018-11-16,77.5,77.5,-13.67
2018-11-16,77.5,92.5,-16.19
2018-11-16,77.5,102.5,-18.33
2018-11-16,77.5,137.5,-18.71
2018-11-16,82.5,-17.5,-24.95
2018-11-16,82.5,57.5,-11.63
2018-12-16,-77.5,-32.5,-2.08
2018-12-16,-67.5,-67.5,0.45
2018-12-16,-67.5,37.5,-1.75
2018-12-16,-67.5,62.5,-0.74
2018-12-16,-67.5,112.5,0.04
2018-12-16,-62.5,-57.5,0.84
2018-12-16,-62.5,-42.5,0.98
2018-12-16,-52.5,-72.5,10.65
2018-12-16,-52.5,-67.5,11.553333
2018-12-16,-52.5,-62.5,10.3
2018-12-16,-52.5,-57.5,11.13
2018-12-16,-47.5,-72.5,12.61
2018-12-16,-47.5,-67.5,18.34
2018-12-16,-42.5,-72.5,13.946667
2018-12-16,-42.5,-67.5,20.49
2018-12-16,-42.5,-62.5,20.12
2018-12-16,-42.5,-7.5,12.92
2018-12-16,-42.5,142.5,15.72
2018-12-16,-42.5,147.5,16.32875
2018-12-16,-42.5,172.5,16.67
2018-12-16,-37.5,-72.5,15.130001
2018-12-16,-37.5,-67.5,20.23
2018-12-16,-37.5,-62.5,21.494999
2018-12-16,-37.5,-57.5,19.162498
2018-12-16,-37.5,77.5,17.26
2018-12-16,-37.5,137.5,18.60857
2018-12-16,-37.5,142.5,18.886665
2018-12-16,-37.5,147.5,19.856207
2018-12-16,-37.5,152.5,20.473333
2018-12-16,-37.5,172.5,18.77
2018-12-16,-32.5,-77.5,16.62
2018-12-16,-32.5,-72.5,19.94
2018-12-16,-32.5,-67.5,23.907145
2018-12-16,-32.5,-62.5,22.68375
2018-12-16,-32.5,-57.5,22.242857
2018-12-16,-32.5,-52.5,19.63
2018-12-16,-32.5,17.5,20.023333
2018-12-16,-32.5,22.5,21.58
2018-12-16,-32.5,27.5,21.22
2018-12-16,-32.5,117.5,21.131907
2018-12-16,-32.5,122.5,21.35
2018-12-16,-32.5,127.5,21.855
2018-12-16,-32.5,132.5,22.886665
2018-12-16,-32.5,137.5,22.4825
2018-12-16,-32.5,142.5,25.410002
2018-12-16,-32.5,147.5,24.612726
2018-12-16,-32.5,152.5,22.108635
2018-12-16,-32.5,157.5,22.06
2018-12-16,-27.5,-67.5,25.666666
2018-12-16,-27.5,-62.5,25.67
2018-12-16,-27.5,-57.5,26.497
2018-12-16,-27.5,-52.5,24.9475
2018-12-16,-27.5,-47.5,22.935
2018-12-16,-27.5,17.5,22.083334
2018-12-16,-27.5,22.5,27.57
2018-12-16,-27.5,27.5,21.557999
2018-12-16,-27.5,32.5,24.206665
2018-12-16,-27.5,47.5,27.15
2018-12-16,-27.5,112.5,22.04
2018-12-16,-27.5,117.5,27.44
2018-12-16,-27.5,122.5,28.740002
2018-12-16,-27.5,137.5,32.72
2018-12-16,-27.5,142.5,32.2
2018-12-16,-27.5,147.5,28.3775
2018-12-16,-27.5,152.5,23.265333
2018-12-16,-27.5,167.5,20.65
2018-12-16,-22.5,-177.5,25.95
2018-12-16,-22.5,-157.5,26.28
2018-12-16,-22.5,-147.5,26.07
2018-12-16,-22.5,-72.5,19.175
2018-12-16,-22.5,-67.5,21.615002
2018-12-16,-22.5,-62.5,27.455
2018-12-16,-22.5,-57.5,27.855
2018-12-16,-22.5,-52.5,26.7
2018-12-16,-22.5,-47.5,24.060001
2018-12-16,-22.5,-42.5,25.89
2018-12-16,-22.5,17.5,25.39
2018-12-16,-22.5,27.5,27.216667
2018-12-16,-22.5,32.5,26.03
2018-12-16,-22.5,57.5,25.839998
2018-12-16,-22.5,112.5,25.630001
2018-12-16,-22.5,117.5,29.635
2018-12-16,-22.5,122.5,35.52
2018-12-16,-22.5,137.5,33.09
2018-12-16,-22.5,142.5,32.83
2018-12-16,-22.5,147.5,26.894001
2018-12-16,-22.5,152.5,25.81
2018-12-16,-22.5,167.5,25.054
2018-12-16,-17.5,-177.5,26.7
2018-12-16,-17.5,-172.5,26.505001
2018-12-16,-17.5,-167.5,26.19
2018-12-16,-17.5,-152.5,28.6
2018-12-16,-17.5,-72.5,17.720001
2018-12-16,-17.5,-67.5,19.45
2018-12-16,-17.5,-62.5,25.51
2018-12-16,-17.5,-57.5,27.53
2018-12-16,-17.5,-47.5,24.039999
2018-12-16,-17.5,-42.5,23.22
2018-12-16,-17.5,-7.5,18.34
2018-12-16,-17.5,17.5,28.86
2018-12-16,-17.5,27.5,27.62
2018-12-16,-17.5,32.5,25.065
2018-12-16,-17.5,37.5,26.88
2018-12-16,-17.5,47.5,25.706665
2018-12-16,-17.5,122.5,30.843332
2018-12-16,-17.5,127.5,33.335
2018-12-16,-17.5,132.5,33.965
2018-12-16,-17.5,137.5,32.2225
2018-12-16,-17.5,142.5,29.62
2018-12-16,-17.5,147.5,27.45375
2018-12-16,-17.5,167.5,26.783333
2018-12-16,-17.5,177.5,27.555
2018-12-16,-12.5,-177.5,28.12
2018-12-16,-12.5,-172.5,28.3
2018-12-16,-12.5,-77.5,20.36
2018-12-16,-12.5,-37.5,27.64
2018-12-16,-12.5,47.5,28.58
2018-12-16,-12.5,57.5,28.7
2018-12-16,-12.5,132.5,29.615
2018-12-16,-12.5,137.5,29.39
2018-12-16,-12.5,142.5,28.7
2018-12-16,-7.5,-82.5,24.78
2018-12-16,-7.5,-77.5,24.11
2018-12-16,-7.5,-72.5,28.26
2018-12-16,-7.5,-67.5,25.31
2018-12-16,-7.5,-62.5,25.71
2018-12-16,-7.5,-47.5,27.16
2018-12-16,-7.5,-42.5,27.605
2018-12-16,-7.5,-37.5,27.96
2018-12-16,-7.5,-32.5,27.445
2018-12-16,-7.5,37.5,28.85
2018-12-16,-7.5,107.5,28.21
2018-12-16,-7.5,112.5,28.42
2018-12-16,-7.5,117.5,28.01
2018-12-16,-7.5,122.5,28.23
2018-12-16,-7.5,132.5,27.915
2018-12-16,-7.5,157.5,27.46
2018-12-16,-7.5,162.5,27.31
2018-12-16,-7.5,177.5,29.18
2018-12-16,-2.5,-82.5,25.45
2018-12-16,-2.5,-77.5,18.779999
2018-12-16,-2.5,-72.5,25.6
2018-12-16,-2.5,-67.5,25.12
2018-12-16,-2.5,-62.5,25.29
2018-12-16,-2.5,-57.5,26.06
2018-12-16,-2.5,-37.5,27.77
2018-12-16,-2.5,12.5,26.67
2018-12-16,-2.5,32.5,22.75
2018-12-16,-2.5,37.5,23.79857
2018-12-16,-2.5,57.5,27.37
2018-12-16,-2.5,102.5,27.073334
2018-12-16,-2.5,107.5,26.79
2018-12-16,-2.5,112.5,26.58
2018-12-16,-2.5,117.5,27.706665
2018-12-16,-2.5,122.5,28.36
2018-12-16,2.5,-77.5,22.915
2018-12-16,2.5,-72.5,13.31
2018-12-16,2.5,-62.5,27.04
2018-12-16,2.5,-7.5,26.98
2018-12-16,2.5,7.5,27.87
2018-12-16,2.5,37.5,17.92
2018-12-16,2.5,42.5,30.63
2018-12-16,2.5,97.5,26.68
2018-12-16,2.5,102.5,27.205
2018-12-16,2.5,112.5,26.965998
2018-12-16,2.5,117.5,26.71
2018-12-16,2.5,122.5,26.855
2018-12-16,2.5,172.5,28.79
2018-12-16,7.5,-82.5,26.373335
2018-12-16,7.5,-77.5,21.599998
2018-12-16,7.5,-72.5,24.605
2018-12-16,7.5,-57.5,25.47
2018-12-16,7.5,-7.5,26.595001
2018-12-16,7.5,2.5,27.914286
2018-12-16,7.5,17.5,26.93
2018-12-16,7.5,37.5,17.39
2018-12-16,7.5,77.5,26.89
2018-12-16,7.5,82.5,26.84
2018-12-16,7.5,97.5,27.348572
2018-12-16,7.5,102.5,26.98
2018-12-16,7.5,107.5,27.705
2018-12-16,7.5,112.5,28.15
2018-12-16,7.5,117.5,28.043335
2018-12-16,7.5,122.5,28.4
2018-12-16,7.5,127.5,26.4475
2018-12-16,7.5,137.5,27.72
2018-12-16,7.5,152.5,27.93
2018-12-16,7.5,167.5,28.53
2018-12-16,12.5,-92.5,23.996668
2018-12-16,12.5,-87.5,23.6625
2018-12-16,12.5,-77.5,27.31
2018-12-16,12.5,-72.5,26.99
2018-12-16,12.5,-67.5,25.970001
2018-12-16,12.5,-62.5,26.463333
2018-12-16,12.5,-57.5,26.53
2018-12-16,12.5,-17.5,26.1825
2018-12-16,12.5,-12.5,27.0475
2018-12-16,12.5,-7.5,25.575
2018-12-16,12.5,-2.5,25.337002
2018-12-16,12.5,2.5,25.608572
2018-12-16,12.5,7.5,23.248
2018-12-16,12.5,12.5,22.525
2018-12-16,12.5,17.5,23.92
2018-12-16,12.5,77.5,26.176
2018-12-16,12.5,82.5,26.29
2018-12-16,12.5,97.5,27.522501
2018-12-16,12.5,102.5,27.957144
2018-12-16,12.5,107.5,25.961428
2018-12-16,12.5,122.5,27.053574
2018-12-16,12.5,127.5,26.54
2018-12-16,12.5,142.5,27.635
2018-12-16,12.5,147.5,27.57
2018-12-16,17.5,-102.5,20.768333
2018-12-16,17.5,-97.5,19.381428
2018-12-16,17.5,-92.5,20.838572
2018-12-16,17.5,-87.5,25.172499
2018-12-16,17.5,-82.5,27.38
2018-12-16,17.5,-77.5,25.994999
2018-12-16,17.5,-72.5,27.33
2018-12-16,17.5,-67.5,25.834003
2018-12-16,17.5,-62.5,26.335
2018-12-16,17.5,-22.5,23.36
2018-12-16,17.5,-17.5,26.635
2018-12-16,17.5,-12.5,26.325
2018-12-16,17.5,-7.5,23.48
2018-12-16,17.5,7.5,22.57
2018-12-16,17.5,12.5,17.35
2018-12-16,17.5,42.5,17.265
2018-12-16,17.5,52.5,23.07
2018-12-16,17.5,57.5,21.64
2018-12-16,17.5,72.5,24.116667
2018-12-16,17.5,77.5,23.255001
2018-12-16,17.5,82.5,22.980001
2018-12-16,17.5,97.5,24.592222
2018-12-16,17.5,102.5,25.914738
2018-12-16,17.5,107.5,21.64143
2018-12-16,17.5,112.5,24.313334
2018-12-16,17.5,117.5,27.64
2018-12-16,17.5,122.5,25.5375
2018-12-16,22.5,-157.5,23.115
2018-12-16,22.5,-112.5,21.52
2018-12-16,22.5,-107.5,21.352499
2018-12-16,22.5,-102.5,13.954999
2018-12-16,22.5,-97.5,19.232859
2018-12-16,22.5,-87.5,24.633331
2018-12-16,22.5,-82.5,22.906668
2018-12-16,22.5,-77.5,24.215
2018-12-16,22.5,-17.5,20.63
2018-12-16,22.5,7.5,13.095
2018-12-16,22.5,32.5,16.7
2018-12-16,22.5,37.5,23.016668
2018-12-16,22.5,42.5,17.765
2018-12-16,22.5,47.5,17.26
2018-12-16,22.5,52.5,22.535
2018-12-16,22.5,57.5,21.022858
2018-12-16,22.5,67.5,20.3
2018-12-16,22.5,72.5,21.573334
2018-12-16,22.5,77.5,18.605999
2018-12-16,22.5,82.5,17.355
2018-12-16,22.5,87.5,19.86
2018-12-16,22.5,97.5,14.536667
2018-12-16,22.5,102.5,16.107998
2018-12-16,22.5,107.5,15.208335
2018-12-16,22.5,112.5,15.37625
2018-12-16,22.5,117.5,16.130001
2018-12-16,22.5,122.5,21.539999
2018-12-16,22.5,127.5,21.585
2018-12-16,22.5,142.5,23.07
2018-12-16,22.5,152.5,25.26
2018-12-16,27.5,-112.5,19.86
2018-12-16,27.5,-107.5,15.64
2018-12-16,27.5,-102.5,13.3
2018-12-16,27.5,-97.5,14.415264
2018-12-16,27.5,-92.5,14.264999
2018-12-16,27.5,-87.5,13.56
2018-12-16,27.5,-82.5,18.571156
2018-12-16,27.5,-77.5,21.99
2018-12-16,27.5,-17.5,19.065
2018-12-16,27.5,-12.5,18.76
2018-12-16,27.5,2.5,16.93
2018-12-16,27.5,7.5,12.635
2018-12-16,27.5,27.5,14.206666
2018-12-16,27.5,32.5,16.519999
2018-12-16,27.5,37.5,17.29
2018-12-16,27.5,42.5,13.96
2018-12-16,27.5,47.5,17.063334
2018-12-16,27.5,52.5,16.281666
2018-12-16,27.5,57.5,17.31375
2018-12-16,27.5,62.5,17.018
2018-12-16,27.5,67.5,18.125
2018-12-16,27.5,72.5,17.08
2018-12-16,27.5,77.5,14.786
2018-12-16,27.5,82.5,15.19
2018-12-16,27.5,87.5,-10.06
2018-12-16,27.5,92.5,0.58500004
2018-12-16,27.5,97.5,-0.56
2018-12-16,27.5,102.5,6.696429
2018-12-16,27.5,107.5,6.809166
2018-12-16,27.5,112.5,6.6366663
2018-12-16,27.5,117.5,9.997059
2018-12-16,27.5,122.5,14.751249
2018-12-16,27.5,127.5,19.447144
2018-12-16,27.5,132.5,21.37
2018-12-16,27.5,142.5,21.94
2018-12-16,32.5,-117.5,12.18
2018-12-16,32.5,-112.5,10.940667
2018-12-16,32.5,-107.5,6.0488887
2018-12-16,32.5,-102.5,5.7841663
2018-12-16,32.5,-97.5,9.044859
2018-12-16,32.5,-92.5,9.67077
2018-12-16,32.5,-87.5,11.0141945
2018-12-16,32.5,-82.5,10.754857
2018-12-16,32.5,-77.5,10.498572
2018-12-16,32.5,-62.5,19.78
2018-12-16,32.5,-17.5,18.393333
2018-12-16,32.5,-7.5,14.378887
2018-12-16,32.5,-2.5,11.71
2018-12-16,32.5,2.5,9.787499
2018-12-16,32.5,7.5,12.055555
2018-12-16,32.5,12.5,13.544001
2018-12-16,32.5,27.5,15.553333
2018-12-16,32.5,32.5,15.496666
2018-12-16,32.5,37.5,11.865999
2018-12-16,32.5,47.5,9.096667
2018-12-16,32.5,52.5,6.836
2018-12-16,32.5,57.5,8.983999
2018-12-16,32.5,62.5,11.83
2018-12-16,32.5,67.5,9.54
2018-12-16,32.5,72.5,11.278749
2018-12-16,32.5,77.5,12.78
2018-12-16,32.5,82.5,-9.35
2018-12-16,32.5,87.5,-7.99
2018-12-16,32.5,92.5,-9.856667
2018-12-16,32.5,97.5,-5.9425
2018-12-16,32.5,102.5,-1.031667
2018-12-16,32.5,107.5,5.7009997
2018-12-16,32.5,112.5,3.1175
2018-12-16,32.5,117.5,4.092
2018-12-16,32.5,122.5,8.154286
2018-12-16,32.5,127.5,8.093572
2018-12-16,32.5,132.5,9.525715
2018-12-16,32.5,137.5,10.098638
2018-12-16,37.5,-122.5,9.190476
2018-12-16,37.5,-117.5,6.9964285
2018-12-16,37.5,-112.5,0.31333324
2018-12-16,37.5,-107.5,-2.3785713
2018-12-16,37.5,-102.5,0.49333334
2018-12-16,37.5,-97.5,2.718857
2018-12-16,37.5,-92.5,3.6692305
2018-12-16,37.5,-87.5,4.6444445
2018-12-16,37.5,-82.5,3.9663887
2018-12-16,37.5,-77.5,5.976922
2018-12-16,37.5,-72.5,4.7366667
2018-12-16,37.5,-32.5,16.34
2018-12-16,37.5,-27.5,16.492
2018-12-16,37.5,-7.5,11.886522
