date,lat,lon,rh_anoms
2017-08-16,-22.5,112.5,-0.7361207
2017-08-16,-22.5,117.5,3.2096982
2017-08-16,-22.5,122.5,-1.4284
2017-08-16,-22.5,137.5,-3.7081785
2017-08-16,-22.5,142.5,-8.082875
2017-08-16,-22.5,147.5,-2.3913333
2017-08-16,-22.5,152.5,-2.3770812
2017-08-16,-22.5,167.5,-3.571665
2017-08-16,-17.5,-172.5,1.3997619
2017-08-16,-17.5,-167.5,-2.561875
2017-08-16,-17.5,-152.5,-6.7893333
2017-08-16,-17.5,-72.5,-5.371464
2017-08-16,-17.5,-67.5,-2.358
2017-08-16,-17.5,-62.5,2.419
2017-08-16,-17.5,-57.5,-2.8248277
2017-08-16,-17.5,-47.5,-5.3211417
2017-08-16,-17.5,-42.5,-5.0515337
2017-08-16,-17.5,-37.5,-3.0022223
2017-08-16,-17.5,17.5,1.5768
2017-08-16,-17.5,22.5,-0.44310346
2017-08-16,-17.5,27.5,-0.20366213
2017-08-16,-17.5,32.5,-3.06882
2017-08-16,-17.5,37.5,1.7965385
2017-08-16,-17.5,47.5,3.2778273
2017-08-16,-17.5,62.5,0.121
2017-08-16,-17.5,122.5,-2.3339128
2017-08-16,-17.5,127.5,-0.72812843
2017-08-16,-17.5,132.5,-1.4124024
2017-08-16,-17.5,137.5,-2.8380191
2017-08-16,-17.5,142.5,-5.085409
2017-08-16,-17.5,147.5,-2.1377404
2017-08-16,-17.5,167.5,1.3480307
2017-08-16,-17.5,177.5,0.35533333
2017-08-16,-12.5,-177.5,-1.714
2017-08-16,-12.5,-172.5,2.4560792
2017-08-16,-12.5,-77.5,-1.1071428
2017-08-16,-12.5,-72.5,-3.4375
2017-08-16,-12.5,-37.5,-0.5719301
2017-08-16,-12.5,47.5,-0.24307692
2017-08-16,-12.5,57.5,0.5242308
2017-08-16,-12.5,132.5,-0.84484005
2017-08-16,-12.5,137.5,2.593
2017-08-16,-12.5,142.5,-1.4630919
2017-08-16,-12.5,167.5,-1.9631819
2017-08-16,-7.5,-82.5,2.4414816
2017-08-16,-7.5,-77.5,-3.9512
2017-08-16,-7.5,-72.5,-2.8114285
2017-08-16,-7.5,-62.5,-0.4765517
2017-08-16,-7.5,-47.5,1.8581481
2017-08-16,-7.5,-42.5,-0.5889242
2017-08-16,-7.5,-37.5,-0.8984483
2017-08-16,-7.5,-32.5,0.073023826
2017-08-16,-7.5,-12.5,-4.0374074
2017-08-16,-7.5,37.5,3.1
2017-08-16,-7.5,107.5,-0.9872709
2017-08-16,-7.5,112.5,-0.7605607
2017-08-16,-7.5,117.5,-0.2801535
2017-08-16,-7.5,122.5,-0.94736844
2017-08-16,-7.5,132.5,-1.6027685
2017-08-16,-7.5,157.5,-0.5176471
2017-08-16,-7.5,162.5,1.09875
2017-08-16,-2.5,-82.5,-0.2910692
2017-08-16,-2.5,-77.5,0.3866552
2017-08-16,-2.5,-72.5,-1.1986667
2017-08-16,-2.5,-67.5,-1.0796552
2017-08-16,-2.5,-62.5,-4.371333
2017-08-16,-2.5,-57.5,-6.234667
2017-08-16,-2.5,-52.5,-3.006207
2017-08-16,-2.5,-47.5,-1.0096551
2017-08-16,-2.5,-42.5,-2.7723334
2017-08-16,-2.5,-37.5,-4.333
2017-08-16,-2.5,12.5,-0.9257143
2017-08-16,-2.5,32.5,3.3475862
2017-08-16,-2.5,37.5,-0.95656174
2017-08-16,-2.5,57.5,3.63
2017-08-16,-2.5,102.5,1.2058113
2017-08-16,-2.5,107.5,1.7735
2017-08-16,-2.5,112.5,2.4695203
2017-08-16,-2.5,117.5,2.9456437
2017-08-16,-2.5,122.5,1.6338696
2017-08-16,-2.5,127.5,2.2070832
2017-08-16,2.5,-77.5,1.727537
2017-08-16,2.5,-72.5,-0.554
2017-08-16,2.5,-62.5,-4.1066666
2017-08-16,2.5,-52.5,-4.0806665
2017-08-16,2.5,-7.5,6.4763637
2017-08-16,2.5,7.5,1.1461538
2017-08-16,2.5,17.5,2.0386207
2017-08-16,2.5,32.5,3.1281786
2017-08-16,2.5,37.5,0.06329576
2017-08-16,2.5,42.5,-1.54
2017-08-16,2.5,97.5,1.5897778
2017-08-16,2.5,102.5,1.6278166
2017-08-16,2.5,112.5,1.3830092
2017-08-16,2.5,117.5,-0.20633334
2017-08-16,2.5,122.5,5.184304
2017-08-16,2.5,172.5,-2.9729629
2017-08-16,7.5,-82.5,1.0682855
2017-08-16,7.5,-77.5,1.7136666
2017-08-16,7.5,-72.5,1.3435185
2017-08-16,7.5,-57.5,-0.33684212
2017-08-16,7.5,-7.5,0.39461538
2017-08-16,7.5,2.5,0.9698884
2017-08-16,7.5,17.5,0.5714286
2017-08-16,7.5,37.5,2.9396
2017-08-16,7.5,77.5,0.58834565
2017-08-16,7.5,82.5,-0.22606707
2017-08-16,7.5,97.5,1.1570953
2017-08-16,7.5,102.5,1.2313001
2017-08-16,7.5,107.5,0.94883335
2017-08-16,7.5,112.5,-0.98433334
2017-08-16,7.5,117.5,0.55172986
2017-08-16,7.5,122.5,1.1754748
2017-08-16,7.5,127.5,0.48029685
2017-08-16,7.5,132.5,1.0717857
2017-08-16,7.5,137.5,-1.1063334
2017-08-16,7.5,167.5,-0.01607143
2017-08-16,12.5,-92.5,0.24337497
2017-08-16,12.5,-87.5,2.7138524
2017-08-16,12.5,-77.5,0.1725
2017-08-16,12.5,-72.5,0.9922922
2017-08-16,12.5,-67.5,-4.9285207
2017-08-16,12.5,-62.5,1.7266055
2017-08-16,12.5,-57.5,2.065
2017-08-16,12.5,-17.5,1.2114236
2017-08-16,12.5,-12.5,0.3185174
2017-08-16,12.5,-7.5,0.29415601
2017-08-16,12.5,-2.5,0.022368561
2017-08-16,12.5,2.5,-0.9696306
2017-08-16,12.5,7.5,-0.98200256
2017-08-16,12.5,12.5,-1.7113533
2017-08-16,12.5,17.5,0.16933334
2017-08-16,12.5,77.5,4.3580422
2017-08-16,12.5,82.5,6.2603335
2017-08-16,12.5,97.5,-0.36441666
2017-08-16,12.5,102.5,0.62965393
2017-08-16,12.5,107.5,1.1586822
2017-08-16,12.5,122.5,-0.67001665
2017-08-16,12.5,127.5,0.96034485
2017-08-16,12.5,142.5,4.4344826
2017-08-16,12.5,147.5,-0.9541379
2017-08-16,17.5,-157.5,0.00033333333
2017-08-16,17.5,-102.5,2.0470142
2017-08-16,17.5,-97.5,1.428588
2017-08-16,17.5,-92.5,1.735759
2017-08-16,17.5,-87.5,0.93939346
2017-08-16,17.5,-82.5,-0.574
2017-08-16,17.5,-77.5,-0.91923374
2017-08-16,17.5,-72.5,1.74954
2017-08-16,17.5,-67.5,0.43990842
2017-08-16,17.5,-62.5,2.0800998
2017-08-16,17.5,-22.5,-0.8296552
2017-08-16,17.5,-17.5,-0.7000575
2017-08-16,17.5,-12.5,-0.7898512
2017-08-16,17.5,-7.5,-3.6469564
2017-08-16,17.5,7.5,-4.6792307
2017-08-16,17.5,12.5,-0.75736845
2017-08-16,17.5,32.5,-2.8952
2017-08-16,17.5,42.5,0.4617777
2017-08-16,17.5,52.5,-1.1668215
2017-08-16,17.5,57.5,3.914706
2017-08-16,17.5,72.5,0.55605745
2017-08-16,17.5,77.5,0.6604
2017-08-16,17.5,82.5,1.7001429
2017-08-16,17.5,97.5,0.3241087
2017-08-16,17.5,102.5,0.092100635
2017-08-16,17.5,107.5,-0.15751556
2017-08-16,17.5,112.5,-0.5555432
2017-08-16,17.5,117.5,-0.12153846
2017-08-16,17.5,122.5,0.72594327
2017-08-16,22.5,-157.5,-2.346
2017-08-16,22.5,-112.5,-2.3862243
2017-08-16,22.5,-107.5,2.0448923
2017-08-16,22.5,-102.5,0.5500406
2017-08-16,22.5,-97.5,-0.6807814
2017-08-16,22.5,-87.5,1.5118331
2017-08-16,22.5,-82.5,-0.42056286
2017-08-16,22.5,-77.5,-0.36106226
2017-08-16,22.5,-17.5,0.66206896
2017-08-16,22.5,-12.5,0.28181818
2017-08-16,22.5,7.5,0.056595206
2017-08-16,22.5,32.5,0.53
2017-08-16,22.5,37.5,0.5263797
2017-08-16,22.5,42.5,-1.6404369
2017-08-16,22.5,47.5,-0.562
2017-08-16,22.5,52.5,-4.3251014
2017-08-16,22.5,57.5,-2.0197568
2017-08-16,22.5,67.5,-0.53571427
2017-08-16,22.5,72.5,-2.1717205
2017-08-16,22.5,77.5,-1.1597278
2017-08-16,22.5,82.5,-2.3099911
2017-08-16,22.5,87.5,0.8811188
2017-08-16,22.5,92.5,0.3235
2017-08-16,22.5,97.5,0.30971837
2017-08-16,22.5,102.5,1.0875573
2017-08-16,22.5,107.5,3.0518231
2017-08-16,22.5,112.5,0.8996863
2017-08-16,22.5,117.5,-1.7847999
2017-08-16,22.5,122.5,-1.2460911
2017-08-16,22.5,127.5,-4.4568334
2017-08-16,22.5,142.5,0.022333333
2017-08-16,22.5,152.5,2.224
2017-08-16,27.5,-112.5,-0.8005859
2017-08-16,27.5,-107.5,5.417267
2017-08-16,27.5,-102.5,-2.3006234
2017-08-16,27.5,-97.5,0.98534274
2017-08-16,27.5,-92.5,4.4946094
2017-08-16,27.5,-87.5,3.6973913
2017-08-16,27.5,-82.5,1.3507406
2017-08-16,27.5,-77.5,-0.038965516
2017-08-16,27.5,-17.5,-1.0435345
2017-08-16,27.5,-12.5,-1.5998855
2017-08-16,27.5,7.5,-2.2635577
2017-08-16,27.5,27.5,1.6390162
2017-08-16,27.5,32.5,-1.0759892
2017-08-16,27.5,37.5,-2.300684
2017-08-16,27.5,42.5,-1.3992223
2017-08-16,27.5,47.5,4.919808
2017-08-16,27.5,52.5,-0.39504695
2017-08-16,27.5,57.5,-5.586194
2017-08-16,27.5,62.5,-3.6637492
2017-08-16,27.5,67.5,-2.1003752
2017-08-16,27.5,72.5,-0.27220833
2017-08-16,27.5,77.5,-1.2984548
2017-08-16,27.5,82.5,4.3086667
2017-08-16,27.5,87.5,1.9513516
2017-08-16,27.5,92.5,-0.9912499
2017-08-16,27.5,97.5,-0.08150002
2017-08-16,27.5,102.5,-0.4514778
2017-08-16,27.5,107.5,1.5125022
2017-08-16,27.5,112.5,1.6296866
2017-08-16,27.5,117.5,0.4614026
2017-08-16,27.5,122.5,-1.2277204
2017-08-16,27.5,127.5,-1.9502516
2017-08-16,27.5,132.5,-0.804
2017-08-16,27.5,142.5,4.5333333
2017-08-16,32.5,-122.5,2.9166667
2017-08-16,32.5,-117.5,2.8572884
2017-08-16,32.5,-112.5,-3.518901
2017-08-16,32.5,-107.5,4.116354
2017-08-16,32.5,-102.5,13.669065
2017-08-16,32.5,-97.5,10.267224
2017-08-16,32.5,-92.5,8.532804
2017-08-16,32.5,-87.5,2.4047792
2017-08-16,32.5,-82.5,1.1560652
2017-08-16,32.5,-77.5,3.7556298
2017-08-16,32.5,-62.5,-0.7824
2017-08-16,32.5,-17.5,1.693873
2017-08-16,32.5,-7.5,-5.7819934
2017-08-16,32.5,-2.5,-1.6034796
2017-08-16,32.5,2.5,-3.2231648
2017-08-16,32.5,7.5,-1.5342134
2017-08-16,32.5,12.5,-5.972173
2017-08-16,32.5,27.5,-2.665404
2017-08-16,32.5,32.5,-1.4652491
2017-08-16,32.5,37.5,-2.8403528
2017-08-16,32.5,47.5,-0.44140264
2017-08-16,32.5,52.5,-1.9981158
2017-08-16,32.5,57.5,-2.4716625
2017-08-16,32.5,62.5,-4.5384617
2017-08-16,32.5,67.5,-2.385909
2017-08-16,32.5,72.5,-0.7562498
2017-08-16,32.5,77.5,-0.04388547
2017-08-16,32.5,82.5,-1.4376667
2017-08-16,32.5,87.5,2.0316668
2017-08-16,32.5,92.5,2.9470003
2017-08-16,32.5,97.5,0.40396297
2017-08-16,32.5,102.5,0.6014722
2017-08-16,32.5,107.5,-3.5047333
2017-08-16,32.5,112.5,0.9046043
2017-08-16,32.5,117.5,0.8175758
2017-08-16,32.5,122.5,-0.2790952
2017-08-16,32.5,127.5,-1.4006528
2017-08-16,32.5,132.5,0.58070654
2017-08-16,32.5,137.5,1.0716232
2017-08-16,37.5,-122.5,2.7017379
2017-08-16,37.5,-117.5,2.087578
2017-08-16,37.5,-112.5,0.65241814
2017-08-16,37.5,-107.5,-0.9076983
2017-08-16,37.5,-102.5,8.653561
2017-08-16,37.5,-97.5,6.694196
2017-08-16,37.5,-92.5,5.7982445
2017-08-16,37.5,-87.5,1.2545564
2017-08-16,37.5,-82.5,0.21786089
2017-08-16,37.5,-77.5,1.7464327
2017-08-16,37.5,-72.5,1.9817053
2017-08-16,37.5,-32.5,2.0914814
2017-08-16,37.5,-27.5,2.109556
2017-08-16,37.5,-7.5,-2.8027825
2017-08-16,37.5,-2.5,0.64482063
2017-08-16,37.5,2.5,0.05041652
2017-08-16,37.5,7.5,-5.823274
2017-08-16,37.5,12.5,-7.762695
2017-08-16,37.5,17.5,-8.43478
2017-08-16,37.5,22.5,-5.553015
2017-08-16,37.5,27.5,0.4550853
2017-08-16,37.5,32.5,4.379868
2017-08-16,37.5,37.5,-1.0678866
2017-08-16,37.5,42.5,-6.496057
2017-08-16,37.5,47.5,-6.515794
2017-08-16,37.5,52.5,-4.5111246
2017-08-16,37.5,57.5,-6.694037
2017-08-16,37.5,62.5,-4.0477977
2017-08-16,37.5,67.5,-1.5593755
2017-08-16,37.5,72.5,-2.2026086
2017-08-16,37.5,77.5,7.127734
2017-08-16,37.5,87.5,6.9073334
2017-08-16,37.5,92.5,4.633583
2017-08-16,37.5,97.5,3.9305832
2017-08-16,37.5,102.5,2.7937222
2017-08-16,37.5,107.5,-0.1460909
2017-08-16,37.5,112.5,0.87174445
2017-08-16,37.5,117.5,0.0074834265
2017-08-16,37.5,122.5,-0.43544894
2017-08-16,37.5,127.5,0.07850901
2017-08-16,37.5,132.5,1.2015141
2017-08-16,37.5,137.5,3.7507782
2017-08-16,37.5,142.5,4.430686
2017-08-16,42.5,-122.5,-1.6264417
2017-08-16,42.5,-117.5,-0.42057827
2017-08-16,42.5,-112.5,0.9130302
2017-08-16,42.5,-107.5,1.2288405
2017-08-16,42.5,-102.5,3.4988942
2017-08-16,42.5,-97.5,1.9974266
2017-08-16,42.5,-92.5,0.860183
2017-08-16,42.5,-87.5,0.19015844
2017-08-16,42.5,-82.5,-0.60519165
2017-08-16,42.5,-77.5,1.3255916
2017-08-16,42.5,-72.5,-0.13688552
2017-08-16,42.5,-67.5,-2.310994
2017-08-16,42.5,-62.5,0.019137949
2017-08-16,42.5,-7.5,-1.8310468
2017-08-16,42.5,-2.5,-1.0858207
2017-08-16,42.5,2.5,-1.6970762
2017-08-16,42.5,7.5,-7.620443
2017-08-16,42.5,12.5,-9.50508
2017-08-16,42.5,17.5,-10.031421
2017-08-16,42.5,22.5,-7.6403146
2017-08-16,42.5,27.5,-1.3054147
2017-08-16,42.5,32.5,0.45279488
2017-08-16,42.5,37.5,-0.9188427
2017-08-16,42.5,42.5,-3.1921346
2017-08-16,42.5,47.5,-9.5547
2017-08-16,42.5,52.5,-9.205291
2017-08-16,42.5,57.5,-4.7407384
2017-08-16,42.5,62.5,-1.2499397
2017-08-16,42.5,67.5,-1.969359
2017-08-16,42.5,72.5,-1.7950835
2017-08-16,42.5,77.5,-0.3800869
2017-08-16,42.5,82.5,1.2141665
2017-08-16,42.5,87.5,0.18395236
2017-08-16,42.5,92.5,-2.8834445
2017-08-16,42.5,97.5,-2.773
2017-08-16,42.5,102.5,-6.8333097
2017-08-16,42.5,107.5,-7.5640006
2017-08-16,42.5,112.5,-2.3470516
2017-08-16,42.5,117.5,1.6896764
2017-08-16,42.5,122.5,1.1955427
2017-08-16,42.5,127.5,-2.31457
2017-08-16,42.5,132.5,-2.7360446
2017-08-16,42.5,137.5,0.9336207
2017-08-16,42.5,142.5,0.57369506
2017-08-16,42.5,147.5,0.69482756
2017-08-16,47.5,-127.5,-3.2544734
2017-08-16,47.5,-122.5,-3.2421103
2017-08-16,47.5,-117.5,-7.210056
2017-08-16,47.5,-112.5,-7.058527
2017-08-16,47.5,-107.5,-7.3440323
2017-08-16,47.5,-102.5,0.11268769
2017-08-16,47.5,-97.5,-0.07857985
2017-08-16,47.5,-92.5,1.674482
2017-08-16,47.5,-87.5,2.381964
2017-08-16,47.5,-82.5,2.5519462
2017-08-16,47.5,-77.5,2.0364614
2017-08-16,47.5,-72.5,-0.5593963
2017-08-16,47.5,-67.5,-1.4024335
2017-08-16,47.5,-62.5,-0.22850695
2017-08-16,47.5,-57.5,0.6578406
2017-08-16,47.5,-52.5,1.1836638
2017-08-16,47.5,-7.5,-1.1863333
2017-08-16,47.5,-2.5,-0.8754356
2017-08-16,47.5,2.5,0.37841573
2017-08-16,47.5,7.5,-1.4106433
2017-08-16,47.5,12.5,-1.9334158
2017-08-16,47.5,17.5,-5.021008
2017-08-16,47.5,22.5,-5.059019
2017-08-16,47.5,27.5,-4.386847
2017-08-16,47.5,32.5,-6.281604
2017-08-16,47.5,37.5,-7.5115385
2017-08-16,47.5,42.5,-5.854128
2017-08-16,47.5,47.5,-7.135083
2017-08-16,47.5,52.5,-8.869592
2017-08-16,47.5,57.5,-8.362667
2017-08-16,47.5,62.5,-6.529236
2017-08-16,47.5,67.5,-6.362222
2017-08-16,47.5,72.5,-0.5683984
2017-08-16,47.5,77.5,-3.111
2017-08-16,47.5,82.5,-1.0533913
2017-08-16,47.5,87.5,-0.047195338
2017-08-16,47.5,92.5,-3.3027737
2017-08-16,47.5,97.5,-2.0162623
2017-08-16,47.5,102.5,1.0717666
2017-08-16,47.5,107.5,4.7829595
2017-08-16,47.5,112.5,4.757735
2017-08-16,47.5,117.5,-0.08353331
2017-08-16,47.5,122.5,0.6245112
2017-08-16,47.5,127.5,-0.122185275
2017-08-16,47.5,132.5,0.11290737
2017-08-16,47.5,137.5,-0.53704685
2017-08-16,47.5,142.5,-1.9182858
2017-08-16,52.5,-177.5,-17.279524
2017-08-16,52.5,-167.5,-0.09275862
2017-08-16,52.5,-132.5,2.2505665
2017-08-16,52.5,-127.5,1.1536727
2017-08-16,52.5,-122.5,-7.450681
2017-08-16,52.5,-117.5,-7.1266656
2017-08-16,52.5,-112.5,-3.980362
2017-08-16,52.5,-107.5,-5.240351
2017-08-16,52.5,-102.5,-8.383903
2017-08-16,52.5,-97.5,-5.3100305
2017-08-16,52.5,-92.5,-2.5824137
2017-08-16,52.5,-87.5,2.245926
2017-08-16,52.5,-77.5,-1.7513793
2017-08-16,52.5,-72.5,2.9967034
2017-08-16,52.5,-67.5,3.9105358
2017-08-16,52.5,-62.5,2.7127073
2017-08-16,52.5,-57.5,-0.44003704
2017-08-16,52.5,-12.5,0.41566667
2017-08-16,52.5,-7.5,1.2767612
2017-08-16,52.5,-2.5,1.3196926
2017-08-16,52.5,2.5,0.29543656
2017-08-16,52.5,7.5,2.4989352
2017-08-16,52.5,12.5,1.9605916
2017-08-16,52.5,17.5,-0.5149536
2017-08-16,52.5,22.5,-0.95936334
2017-08-16,52.5,27.5,-1.1066772
2017-08-16,52.5,32.5,-1.5771875
2017-08-16,52.5,37.5,0.15634336
2017-08-16,52.5,42.5,-3.3489432
2017-08-16,52.5,47.5,-3.315581
2017-08-16,52.5,52.5,-5.8451552
2017-08-16,52.5,57.5,-6.3598704
2017-08-16,52.5,62.5,-1.6663333
2017-08-16,52.5,67.5,-6.021473
2017-08-16,52.5,72.5,-8.359274
2017-08-16,52.5,77.5,-1.8061595
2017-08-16,52.5,82.5,1.4570515
2017-08-16,52.5,87.5,-0.00075557234
2017-08-16,52.5,92.5,1.7653143
2017-08-16,52.5,97.5,-1.8952594
2017-08-16,52.5,102.5,-3.9996595
2017-08-16,52.5,107.5,-3.2655995
2017-08-16,52.5,112.5,-0.03699112
2017-08-16,52.5,117.5,2.4378862
2017-08-16,52.5,122.5,3.0810935
2017-08-16,52.5,127.5,3.921033
2017-08-16,52.5,132.5,2.0385094
2017-08-16,52.5,137.5,3.213318
2017-08-16,52.5,142.5,0.22238128
2017-08-16,52.5,157.5,2.605875
2017-08-16,57.5,-162.5,-0.8003489
2017-08-16,57.5,-157.5,2.3609612
2017-08-16,57.5,-152.5,3.44135
2017-08-16,57.5,-137.5,1.3710278
2017-08-16,57.5,-132.5,-0.82728463
2017-08-16,57.5,-127.5,3.1436667
2017-08-16,57.5,-122.5,-3.9954178
2017-08-16,57.5,-117.5,-6.453608
2017-08-16,57.5,-112.5,-6.59139
2017-08-16,57.5,-107.5,-8.068222
2017-08-16,57.5,-102.5,-5.8757706
2017-08-16,57.5,-97.5,-10.7506895
2017-08-16,57.5,-92.5,-6.632703
2017-08-16,57.5,-77.5,0.9690476
2017-08-16,57.5,-67.5,1.3478571
2017-08-16,57.5,-47.5,2.8335714
2017-08-16,57.5,-7.5,0.100228816
2017-08-16,57.5,-2.5,0.80103326
2017-08-16,57.5,2.5,-0.37115148
2017-08-16,57.5,7.5,2.910631
2017-08-16,57.5,12.5,2.2483711
2017-08-16,57.5,17.5,1.8075501
2017-08-16,57.5,22.5,1.1300817
2017-08-16,57.5,27.5,2.399919
2017-08-16,57.5,32.5,-0.3654505
2017-08-16,57.5,37.5,-1.5794573
2017-08-16,57.5,42.5,-1.6426325
2017-08-16,57.5,47.5,-0.84413505
2017-08-16,57.5,52.5,-0.30059525
2017-08-16,57.5,57.5,-0.9348529
2017-08-16,57.5,62.5,0.741125
2017-08-16,57.5,67.5,-0.28012237
2017-08-16,57.5,77.5,-2.721251
2017-08-16,57.5,82.5,-0.92586553
2017-08-16,57.5,87.5,1.0512346
2017-08-16,57.5,92.5,-0.50063854
2017-08-16,57.5,97.5,3.4704225
2017-08-16,57.5,102.5,-1.4385217
2017-08-16,57.5,107.5,-3.3596394
2017-08-16,57.5,112.5,-0.101379335
2017-08-16,57.5,117.5,-0.8524138
2017-08-16,57.5,122.5,5.826112
2017-08-16,57.5,127.5,3.422
2017-08-16,57.5,132.5,-1.5552101
2017-08-16,57.5,137.5,2.2523277
2017-08-16,57.5,142.5,1
2017-08-16,57.5,152.5,2.4973333
2017-08-16,57.5,162.5,0.985
2017-08-16,62.5,-172.5,0.3921231
2017-08-16,62.5,-167.5,-2.9046667
2017-08-16,62.5,-162.5,0.0071745813
2017-08-16,62.5,-157.5,0.40884617
2017-08-16,62.5,-152.5,3.8518405
2017-08-16,62.5,-147.5,1.5458629
2017-08-16,62.5,-137.5,-4.060708
2017-08-16,62.5,-132.5,-5.5680313
2017-08-16,62.5,-127.5,-5.09169
2017-08-16,62.5,-122.5,-13.635173
2017-08-16,62.5,-117.5,-7.587362
2017-08-16,62.5,-112.5,-4.7993107
2017-08-16,62.5,-107.5,-5.4965386
2017-08-16,62.5,-92.5,-0.6424138
2017-08-16,62.5,-82.5,-0.34068966
2017-08-16,62.5,-67.5,-2.1263332
2017-08-16,62.5,-52.5,5.6265717
2017-08-16,62.5,-47.5,5.031741
2017-08-16,62.5,-42.5,6.5614624
2017-08-16,62.5,-22.5,-1.7607408
2017-08-16,62.5,-17.5,-2.2112741
2017-08-16,62.5,-7.5,-0.06
2017-08-16,62.5,-2.5,-0.892
2017-08-16,62.5,2.5,-1.900381
2017-08-16,62.5,7.5,0.9677654
2017-08-16,62.5,12.5,0.9712582
2017-08-16,62.5,17.5,0.688085
2017-08-16,62.5,22.5,3.9853315
2017-08-16,62.5,27.5,5.4215837
2017-08-16,62.5,32.5,2.8492239
2017-08-16,62.5,37.5,2.88109
2017-08-16,62.5,42.5,2.4401896
2017-08-16,62.5,47.5,3.655074
2017-08-16,62.5,52.5,-0.21285781
2017-08-16,62.5,62.5,-3.200472
2017-08-16,62.5,67.5,-2.6160667
2017-08-16,62.5,72.5,3.382584
2017-08-16,62.5,77.5,0.10004687
2017-08-16,62.5,82.5,2.0996666
2017-08-16,62.5,87.5,-0.36462077
2017-08-16,62.5,92.5,2.934
2017-08-16,62.5,102.5,2.025185
2017-08-16,62.5,107.5,-5.6466665
2017-08-16,62.5,112.5,-4.3787155
2017-08-16,62.5,117.5,-5.4923735
2017-08-16,62.5,122.5,0.65729886
2017-08-16,62.5,127.5,2.4420598
2017-08-16,62.5,132.5,1.0337509
2017-08-16,62.5,137.5,-1.6471429
2017-08-16,62.5,142.5,2.8103027
2017-08-16,62.5,152.5,0.372
2017-08-16,62.5,167.5,-3.4414287
2017-08-16,62.5,172.5,-1.8482759
2017-08-16,62.5,177.5,-6.6903334
2017-08-16,67.5,-177.5,0.625
2017-08-16,67.5,-167.5,-0.40989423
2017-08-16,67.5,-162.5,2.7896667
2017-08-16,67.5,-152.5,4.442667
2017-08-16,67.5,-142.5,3.6319048
2017-08-16,67.5,-137.5,-0.13893338
2017-08-16,67.5,-132.5,2.0531034
2017-08-16,67.5,-127.5,-4.353
2017-08-16,67.5,-122.5,2.4415386
2017-08-16,67.5,-117.5,2.788276
2017-08-16,67.5,-107.5,-1.9434483
2017-08-16,67.5,-97.5,-0.295625
2017-08-16,67.5,-92.5,1.3156
2017-08-16,67.5,-82.5,-2.6362069
2017-08-16,67.5,-67.5,1.9667857
2017-08-16,67.5,-52.5,3.0269988
2017-08-16,67.5,-22.5,-0.551
2017-08-16,67.5,-17.5,1.8601265
2017-08-16,67.5,-12.5,-0.8982176
2017-08-16,67.5,7.5,2.7822728
2017-08-16,67.5,12.5,1.0960276
2017-08-16,67.5,17.5,2.5055876
2017-08-16,67.5,22.5,3.1374981
2017-08-16,67.5,27.5,2.2760034
2017-08-16,67.5,32.5,4.901122
2017-08-16,67.5,37.5,2.8060117
2017-08-16,67.5,42.5,0.48867676
2017-08-16,67.5,47.5,0.18565214
2017-08-16,67.5,52.5,-0.7633333
2017-08-16,67.5,57.5,-1.5265346
2017-08-16,67.5,62.5,-3.0748546
2017-08-16,67.5,67.5,-4.928571
2017-08-16,67.5,77.5,0.007
2017-08-16,67.5,87.5,4.094
2017-08-16,67.5,112.5,-0.801
2017-08-16,67.5,122.5,4.2735715
2017-08-16,67.5,132.5,3.5381482
2017-08-16,67.5,152.5,2.654
2017-08-16,67.5,162.5,-4.2582145
2017-08-16,67.5,167.5,-3.35
2017-08-16,72.5,-177.5,-4.924286
2017-08-16,72.5,-157.5,-0.6436667
2017-08-16,72.5,-147.5,1.6904
2017-08-16,72.5,-117.5,0.07346154
2017-08-16,72.5,-92.5,-3.046207
2017-08-16,72.5,-77.5,-3.7546666
2017-08-16,72.5,-67.5,-3.545
2017-08-16,72.5,-57.5,2.9071429
2017-08-16,72.5,-52.5,1.4865384
2017-08-16,72.5,-37.5,5.9415
2017-08-16,72.5,-22.5,-2.8678572
2017-08-16,72.5,-7.5,-0.48133335
2017-08-16,72.5,17.5,-0.46961492
2017-08-16,72.5,22.5,3.013
2017-08-16,72.5,27.5,2.9317112
2017-08-16,72.5,32.5,3.084
2017-08-16,72.5,52.5,-1.0626667
2017-08-16,72.5,72.5,-1.1044
2017-08-16,72.5,82.5,-2.86
2017-08-16,72.5,102.5,4.8193336
2017-08-16,72.5,112.5,1.1965218
2017-08-16,72.5,127.5,2.0968328
2017-08-16,72.5,137.5,-2.0730436
2017-08-16,72.5,147.5,-2.0253334
2017-08-16,77.5,-117.5,-0.746
2017-08-16,77.5,-17.5,-3.2546666
2017-08-16,77.5,12.5,0.4971819
2017-08-16,77.5,17.5,-1.340885
2017-08-16,77.5,27.5,-0.059
2017-08-16,77.5,77.5,0.441
2017-08-16,77.5,92.5,1.0073333
2017-08-16,77.5,102.5,1.0603448
2017-08-16,77.5,137.5,5.122143
2017-08-16,82.5,-17.5,-1.8042308
2017-08-16,82.5,-12.5,1.9246154
2017-08-16,82.5,57.5,-0.6451852
2017-09-16,-67.5,-67.5,4.957931
2017-09-16,-67.5,37.5,4.725862
2017-09-16,-67.5,62.5,1.767931
2017-09-16,-67.5,112.5,0.53033334
2017-09-16,-62.5,-57.5,-0.23709059
